timestamp,obsv_id,target_id,x,y,z
1734523536.448765755,6,0,4.629931943,4.760753614,0.027879874
1734523536.448765755,6,1,8.384920506,4.281966752,0.142114026
1734523536.448765755,6,2,4.000829503,8.133690206,0.006839704
1734523536.448765755,6,3,3.614565083,0.011437920,0.206541565
1734523536.448765755,6,4,0.011172799,4.038080262,0.262862911
1734523536.448765755,6,5,8.287105140,8.163257850,0.058623107
1734523536.448765755,6,7,-0.358622844,7.489343018,0.176439258
1734523536.448765755,6,8,7.304998524,-0.060212865,-0.094492969
1734523536.448765755,6,9,-4.095112387,4.044847162,0.003502722
1734523536.508765697,7,0,3.920856000,-3.959215765,-0.022401338
1734523536.508765697,7,1,8.557808421,-4.319971138,0.018672012
1734523536.508765697,7,2,3.751861591,0.182990097,0.107730103
1734523536.508765697,7,3,4.111688953,-8.177357621,-0.014762713
1734523536.508765697,7,4,-0.123980222,-4.433542725,-0.110723728
1734523536.508765697,7,5,7.544560041,0.276153654,0.065440972
1734523536.508765697,7,6,-0.117226807,-7.499579146,0.232941769
1734523536.508765697,7,8,8.212389274,-8.175716052,0.290479071
1734523536.508765697,7,9,-3.671659150,-3.679496149,-0.034364030
1734523536.568765879,8,0,-4.006928529,4.052813159,-0.012873799
1734523536.568765879,8,1,0.089961094,3.810554419,-0.079163092
1734523536.568765879,8,2,-4.074926857,8.207095622,0.020142422
1734523536.568765879,8,3,-3.696538565,0.039941992,-0.029337584
1734523536.568765879,8,4,-8.555610284,4.048916255,0.217015347
1734523536.568765879,8,5,0.011926551,8.968224599,-0.124030489
1734523536.568765879,8,6,-7.393897185,-0.090243903,0.063187659
1734523536.568765879,8,7,-7.955948702,8.011668590,0.045463165
1734523536.568765879,8,9,-7.156744012,2.232543067,0.216255874
1734523536.638765812,9,0,8.256379799,0.111482679,-0.086069361
1734523536.638765812,9,1,7.494977461,0.173687897,0.212474407
1734523536.638765812,9,2,8.301257543,4.163047161,-0.143538388
1734523536.638765812,9,3,7.798975851,-3.874756310,-0.177366036
1734523536.638765812,9,4,4.290191226,0.131103836,-0.055794751
1734523536.638765812,9,5,7.158151088,2.237321514,0.072563403
1734523536.638765812,9,6,4.082629171,-4.049172262,0.016265649
1734523536.638765812,9,7,4.058460041,4.084186534,-0.029810585
1734523536.638765812,9,8,7.189481203,-2.133472852,-0.098252879
1734523536.698765755,0,1,4.230359141,0.165655894,-0.051817831
1734523536.698765755,0,2,-0.259593125,7.493740807,0.162665682
1734523536.698765755,0,3,0.204059540,-4.256298956,-0.150992606
1734523536.698765755,0,4,-4.107923727,-0.068123804,0.044087601
1734523536.698765755,0,5,3.897694726,3.881911144,-0.021459711
1734523536.698765755,0,6,-3.959884072,-3.960592582,0.014495967
1734523536.698765755,0,7,-4.103615356,4.034213514,-0.017567888
1734523536.698765755,0,8,3.655878981,-3.549784014,-0.051463093
1734523536.698765755,0,9,-9.644096072,0.119128896,-0.003808548
1734523536.758765697,1,0,-4.144153103,0.260126844,0.124994683
1734523536.758765697,1,2,-3.812636882,3.812475763,0.020137407
1734523536.758765697,1,3,-4.049448691,-4.033875253,0.054304955
1734523536.758765697,1,4,-7.788007890,0.166816347,0.222562549
1734523536.758765697,1,5,-0.001512078,4.253010106,-0.221901296
1734523536.758765697,1,6,-7.969042114,-3.990455050,-0.035821243
1734523536.758765697,1,7,-8.052947863,4.059974601,-0.025399750
1734523536.758765697,1,8,0.158589124,-4.245598987,0.229705501
1734523536.758765697,1,9,-7.496056032,0.228869721,0.082235118
1734523536.828765869,2,0,-0.024296965,-3.712737898,-0.166388071
1734523536.828765869,2,1,3.836095086,-3.907942235,0.009659732
1734523536.828765869,2,3,-0.183775231,-8.408548546,-0.089161964
1734523536.828765869,2,4,-3.917205585,-3.959320628,0.014507828
1734523536.828765869,2,5,4.336542477,-0.000249068,0.113250903
1734523536.828765869,2,6,-4.061771457,-8.240847271,-0.027881698
1734523536.828765869,2,7,-3.596644995,0.050996491,0.276520710
1734523536.828765869,2,8,4.284626895,-8.573960278,-0.026909636
1734523536.828765869,2,9,-8.483931082,-4.159251570,-0.014717203
1734523536.888765812,3,0,0.129367354,3.783784833,0.042890668
1734523536.888765812,3,1,3.659171294,3.623879436,0.016177717
1734523536.888765812,3,2,0.010056808,7.573120997,-0.246966263
1734523536.888765812,3,4,-3.982316691,3.980948142,0.004511895
1734523536.888765812,3,5,3.754766265,7.575886198,-0.018530754
1734523536.888765812,3,6,-3.982103062,-0.084421140,-0.206197994
1734523536.888765812,3,7,-4.168089644,8.267348952,0.028620069
1734523536.888765812,3,8,3.779607196,0.175706776,-0.083615065
1734523536.888765812,3,9,-8.061249580,4.001168149,-0.050643977
1734523536.948765755,4,0,3.760764130,0.090739878,-0.156026526
1734523536.948765755,4,1,7.739608386,-0.115701246,0.113301814
1734523536.948765755,4,2,4.178181301,4.200561169,0.028386902
1734523536.948765755,4,3,3.969245321,-3.978507612,-0.019555559
1734523536.948765755,4,5,8.062587117,4.056986505,0.051651821
1734523536.948765755,4,6,-0.265043234,-4.130789539,-0.118161904
1734523536.948765755,4,7,0.029624263,4.239900476,0.084392677
1734523536.948765755,4,8,7.956356429,-3.983388698,-0.008674853
1734523536.948765755,4,9,-4.084809667,-0.092535826,-0.044032246
1734523537.018765688,5,0,-3.896100109,-3.899011002,0.036808234
1734523537.018765688,5,1,-0.118793071,-7.478349835,-0.556930831
1734523537.018765688,5,2,-3.719569414,0.096687558,-0.007559289
1734523537.018765688,5,3,-4.018656186,-8.172430433,-0.059522045
1734523537.018765688,5,4,-8.449673945,-4.294826696,-0.033799922
1734523537.018765688,5,6,-7.783339189,-7.867781880,-0.032081924
1734523537.018765688,5,7,-8.237928662,0.207490197,-0.158668478
1734523537.018765688,5,8,-0.054430896,-8.237042459,0.047396445
1734523537.018765688,5,9,-7.163820038,-2.220257990,-0.011701489
