timestamp,id,x,y,z
1734523550.358765841,3,0.003331915,-4.397940559,1.503931267
1734523550.358765841,4,-4.068850842,-0.117601910,1.503762501
1734523550.358765841,5,4.000285258,4.049228365,1.520725987
1734523550.358765841,6,-3.953110657,-4.104923952,1.505206700
1734523550.358765841,7,-4.000696946,4.061195602,1.520487836
1734523550.358765841,8,3.994457750,-4.104048406,1.503473915
1734523550.358765841,9,-8.227905743,-0.138544229,1.503756987
1734523550.428765774,0,0.037762013,-0.045548791,1.503995060
1734523550.428765774,1,4.222718539,-0.044158344,1.503832410
1734523550.428765774,2,0.003949895,4.261477624,1.503504579
1734523550.428765774,3,0.003331915,-4.397940559,1.503931267
1734523550.428765774,4,-4.068850842,-0.117601910,1.503762501
1734523550.428765774,5,4.000285258,4.049228365,1.520725987
1734523550.428765774,6,-3.953110657,-4.104923952,1.505206700
1734523550.428765774,7,-4.000696946,4.061195602,1.520487836
1734523550.428765774,8,3.994457750,-4.104048406,1.503473915
1734523550.428765774,9,-8.227905743,-0.138544229,1.503756987
1734523550.488765717,0,0.037762013,-0.045548791,1.503995060
1734523550.488765717,1,4.222718539,-0.044158344,1.503832410
1734523550.488765717,2,0.003949895,4.261477624,1.503504579
1734523550.488765717,3,0.003331915,-4.397940559,1.503931267
1734523550.488765717,4,-4.068850842,-0.117601910,1.503762501
1734523550.488765717,5,4.000285258,4.049228365,1.520725987
1734523550.488765717,6,-3.953110657,-4.104923952,1.505206700
1734523550.488765717,7,-4.000696946,4.061195602,1.520487836
1734523550.488765717,8,3.994457750,-4.104048406,1.503473915
1734523550.488765717,9,-8.227905743,-0.138544229,1.503756987
1734523550.548765659,0,0.037762013,-0.045548791,1.503995060
1734523550.548765659,1,4.222718539,-0.044158344,1.503832410
1734523550.548765659,2,0.003949895,4.261477624,1.503504579
1734523550.548765659,3,0.003331915,-4.397940559,1.503931267
1734523550.548765659,4,-4.068850842,-0.117601910,1.503762501
1734523550.548765659,5,4.000285258,4.049228365,1.520725987
1734523550.548765659,6,-3.953110657,-4.104923952,1.505206700
1734523550.548765659,7,-4.000696946,4.061195602,1.520487836
1734523550.548765659,8,3.994174507,-4.108164876,1.503278207
1734523550.548765659,9,-8.227905743,-0.138544229,1.503756987
1734523550.608765841,0,0.041524222,-0.045653398,1.504008712
1734523550.608765841,1,4.237837145,-0.044507786,1.503847266
1734523550.608765841,2,0.003645158,4.270106691,1.503168958
1734523550.608765841,3,0.003875221,-4.426407804,1.503635984
1734523550.608765841,4,-4.073843211,-0.123040346,1.503475558
1734523550.608765841,5,4.000364451,4.059295557,1.519635072
1734523550.608765841,6,-3.948762525,-4.110363847,1.505225371
1734523550.608765841,7,-4.000779047,4.068293567,1.520461608
1734523550.608765841,8,3.993844483,-4.111646399,1.503098409
1734523550.608765841,9,-8.239993018,-0.143562403,1.503616141
1734523550.668765783,0,0.041524222,-0.045653398,1.504008712
1734523550.668765783,1,4.237837145,-0.044507786,1.503847266
1734523550.668765783,2,0.003645158,4.270106691,1.503168958
1734523550.668765783,3,0.003875221,-4.426407804,1.503635984
1734523550.668765783,4,-4.073843211,-0.123040346,1.503475558
1734523550.668765783,5,4.000364451,4.059295557,1.519635072
1734523550.668765783,6,-3.948762525,-4.110363847,1.505225371
1734523550.668765783,7,-4.000779047,4.068293567,1.520461608
1734523550.668765783,8,3.993844483,-4.111646399,1.503098409
1734523550.668765783,9,-8.239993018,-0.143562403,1.503616141
1734523550.738765717,0,0.041524222,-0.045653398,1.504008712
1734523550.738765717,1,4.237837145,-0.044507786,1.503847266
1734523550.738765717,2,0.003862562,4.281546573,1.503179035
1734523550.738765717,3,0.003875221,-4.426407804,1.503635984
1734523550.738765717,4,-4.073843211,-0.123040346,1.503475558
1734523550.738765717,5,4.000364451,4.059295557,1.519635072
1734523550.738765717,6,-3.948762525,-4.110363847,1.505225371
1734523550.738765717,7,-4.000779047,4.068293567,1.520461608
1734523550.738765717,8,3.993844483,-4.111646399,1.503098409
1734523550.738765717,9,-8.239993018,-0.143562403,1.503616141
1734523550.798765659,0,0.041524222,-0.045653398,1.504008712
1734523550.798765659,1,4.237837145,-0.044507786,1.503847266
1734523550.798765659,2,0.003862562,4.281546573,1.503179035
1734523550.798765659,3,0.003875221,-4.426407804,1.503635984
1734523550.798765659,4,-4.073843211,-0.123040346,1.503475558
1734523550.798765659,5,4.000364451,4.059295557,1.519635072
1734523550.798765659,6,-3.948762525,-4.110363847,1.505225371
1734523550.798765659,7,-4.000779047,4.068293567,1.520461608
1734523550.798765659,8,3.993844483,-4.111646399,1.503098409
1734523550.798765659,9,-8.239993018,-0.143562403,1.503616141
1734523550.858765841,0,0.041524222,-0.045653398,1.504008712
1734523550.858765841,1,4.237837145,-0.044507786,1.503847266
1734523550.858765841,2,0.003862562,4.281546573,1.503179035
1734523550.858765841,3,0.003875221,-4.426407804,1.503635984
1734523550.858765841,4,-4.073843211,-0.123040346,1.503475558
1734523550.858765841,5,4.000364451,4.059295557,1.519635072
1734523550.858765841,6,-3.948762525,-4.110363847,1.505225371
1734523550.858765841,7,-4.000779047,4.068293567,1.520461608
1734523550.858765841,8,3.993844483,-4.111646399,1.503098409
1734523550.858765841,9,-8.239993018,-0.143562403,1.503616141
1734523550.918765783,0,0.041524222,-0.045653398,1.504008712
1734523550.918765783,1,4.237837145,-0.044507786,1.503847266
1734523550.918765783,2,0.003862562,4.281546573,1.503179035
1734523550.918765783,3,0.003875221,-4.426407804,1.503635984
1734523550.918765783,4,-4.073843211,-0.123040346,1.503475558
1734523550.918765783,5,4.000364451,4.059295557,1.519635072
1734523550.918765783,6,-3.948762525,-4.110363847,1.505225371
1734523550.918765783,7,-4.000779047,4.068293567,1.520461608
1734523550.918765783,8,3.993844483,-4.111646399,1.503098409
1734523550.918765783,9,-8.239993018,-0.143562403,1.503616141
1734523550.988765717,0,0.041524222,-0.045653398,1.504008712
1734523550.988765717,1,4.237837145,-0.044507786,1.503847266
1734523550.988765717,2,0.003862562,4.281546573,1.503179035
1734523550.988765717,3,0.003875221,-4.426407804,1.503635984
1734523550.988765717,4,-4.073843211,-0.123040346,1.503475558
1734523550.988765717,5,4.000364451,4.059295557,1.519635072
1734523550.988765717,6,-3.948762525,-4.110363847,1.505225371
1734523550.988765717,7,-4.000779047,4.068293567,1.520461608
1734523550.988765717,8,3.993844483,-4.111646399,1.503098409
1734523550.988765717,9,-8.239993018,-0.143562403,1.503616141
1734523551.048765659,0,0.041524222,-0.045653398,1.504008712
1734523551.048765659,1,4.237837145,-0.044507786,1.503847266
1734523551.048765659,2,0.003862562,4.281546573,1.503179035
1734523551.048765659,3,0.003875221,-4.426407804,1.503635984
1734523551.048765659,4,-4.073843211,-0.123040346,1.503475558
1734523551.048765659,5,4.000364451,4.059295557,1.519635072
1734523551.048765659,6,-3.948762525,-4.110363847,1.505225371
1734523551.048765659,7,-4.000779047,4.068293567,1.520461608
1734523551.048765659,8,3.993844483,-4.111646399,1.503098409
1734523551.048765659,9,-8.239993018,-0.143562403,1.503616141
1734523551.108765841,0,0.041524222,-0.045653398,1.504008712
1734523551.108765841,1,4.237837145,-0.044507786,1.503847266
1734523551.108765841,2,0.003862562,4.281546573,1.503179035
1734523551.108765841,3,0.003875221,-4.426407804,1.503635984
1734523551.108765841,4,-4.073843211,-0.123040346,1.503475558
1734523551.108765841,5,4.000364451,4.059295557,1.519635072
1734523551.108765841,6,-3.948762525,-4.110363847,1.505225371
1734523551.108765841,7,-4.000779047,4.068293567,1.520461608
1734523551.108765841,8,3.993844483,-4.111646399,1.503098409
1734523551.108765841,9,-8.239993018,-0.143562403,1.503616141
1734523551.178765774,0,0.041524222,-0.045653398,1.504008712
1734523551.178765774,1,4.237837145,-0.044507786,1.503847266
1734523551.178765774,2,0.003862562,4.281546573,1.503179035
1734523551.178765774,3,0.003875221,-4.426407804,1.503635984
1734523551.178765774,4,-4.073843211,-0.123040346,1.503475558
1734523551.178765774,5,4.000364451,4.059295557,1.519635072
1734523551.178765774,6,-3.946557509,-4.113146682,1.505252180
1734523551.178765774,7,-4.000779047,4.068293567,1.520461608
1734523551.178765774,8,3.993495695,-4.116034830,1.502967415
1734523551.178765774,9,-8.239993018,-0.143562403,1.503616141
1734523551.238765717,0,0.045352903,-0.045881373,1.504025093
1734523551.238765717,1,4.257049630,-0.044390058,1.503868444
1734523551.238765717,2,0.004420952,4.307029719,1.502891549
1734523551.238765717,3,0.005267356,-4.453880309,1.503344400
1734523551.238765717,4,-4.080150043,-0.130006288,1.503193862
1734523551.238765717,5,4.000207309,4.071867079,1.517856419
1734523551.238765717,6,-3.944324608,-4.115958546,1.505283968
1734523551.238765717,7,-4.001027479,4.090559234,1.519380100
1734523551.238765717,8,3.993161479,-4.120514326,1.502788314
1734523551.238765717,9,-8.277015362,-0.158913789,1.503157501
1734523551.308765650,0,0.045352903,-0.045881373,1.504025093
1734523551.308765650,1,4.257049630,-0.044390058,1.503868444
1734523551.308765650,2,0.004420952,4.307029719,1.502891549
1734523551.308765650,3,0.005267356,-4.453880309,1.503344400
1734523551.308765650,4,-4.080150043,-0.130006288,1.503193862
1734523551.308765650,5,4.000207309,4.071867079,1.517856419
1734523551.308765650,6,-3.944324608,-4.115958546,1.505283968
1734523551.308765650,7,-4.001027479,4.090559234,1.519380100
1734523551.308765650,8,3.993161479,-4.120514326,1.502788314
1734523551.308765650,9,-8.277015362,-0.158913789,1.503157501
1734523551.368765831,0,0.045352903,-0.045881373,1.504025093
1734523551.368765831,1,4.257049630,-0.044390058,1.503868444
1734523551.368765831,2,0.004420952,4.307029719,1.502891549
1734523551.368765831,3,0.005267356,-4.453880309,1.503344400
1734523551.368765831,4,-4.080150043,-0.130006288,1.503193862
1734523551.368765831,5,4.000207309,4.071867079,1.517856419
1734523551.368765831,6,-3.944324608,-4.115958546,1.505283968
1734523551.368765831,7,-4.001027479,4.090559234,1.519380100
1734523551.368765831,8,3.993161479,-4.120514326,1.502788314
1734523551.368765831,9,-8.277015362,-0.158913789,1.503157501
1734523551.428765774,0,0.045352903,-0.045881373,1.504025093
1734523551.428765774,1,4.257049630,-0.044390058,1.503868444
1734523551.428765774,2,0.004420952,4.307029719,1.502891549
1734523551.428765774,3,0.005267356,-4.453880309,1.503344400
1734523551.428765774,4,-4.080150043,-0.130006288,1.503193862
1734523551.428765774,5,4.000207309,4.071867079,1.517856419
1734523551.428765774,6,-3.944324608,-4.115958546,1.505283968
1734523551.428765774,7,-4.001027479,4.090559234,1.519380100
1734523551.428765774,8,3.993161479,-4.120514326,1.502788314
1734523551.428765774,9,-8.277015362,-0.158913789,1.503157501
1734523551.488765717,0,0.045352903,-0.045881373,1.504025093
1734523551.488765717,1,4.257049630,-0.044390058,1.503868444
1734523551.488765717,2,0.004420952,4.307029719,1.502891549
1734523551.488765717,3,0.005267356,-4.453880309,1.503344400
1734523551.488765717,4,-4.080150043,-0.130006288,1.503193862
1734523551.488765717,5,4.000207309,4.071867079,1.517856419
1734523551.488765717,6,-3.944324608,-4.115958546,1.505283968
1734523551.488765717,7,-4.001027479,4.090559234,1.519380100
1734523551.488765717,8,3.993161479,-4.120514326,1.502788314
1734523551.488765717,9,-8.277015362,-0.158913789,1.503157501
1734523551.558765650,0,0.045352903,-0.045881373,1.504025093
1734523551.558765650,1,4.257049630,-0.044390058,1.503868444
1734523551.558765650,2,0.004420952,4.307029719,1.502891549
1734523551.558765650,3,0.005267356,-4.453880309,1.503344400
1734523551.558765650,4,-4.080150043,-0.130006288,1.503193862
1734523551.558765650,5,4.000207309,4.071867079,1.517856419
1734523551.558765650,6,-3.944324608,-4.115958546,1.505283968
1734523551.558765650,7,-4.001027479,4.090559234,1.519380100
1734523551.558765650,8,3.993161479,-4.120514326,1.502788314
1734523551.558765650,9,-8.277015362,-0.158913789,1.503157501
1734523551.618765831,0,0.045352903,-0.045881373,1.504025093
1734523551.618765831,1,4.257049630,-0.044390058,1.503868444
1734523551.618765831,2,0.004420952,4.307029719,1.502891549
1734523551.618765831,3,0.005267356,-4.453880309,1.503344400
1734523551.618765831,4,-4.080150043,-0.130006288,1.503193862
1734523551.618765831,5,4.000207309,4.071867079,1.517856419
1734523551.618765831,6,-3.944324608,-4.115958546,1.505283968
1734523551.618765831,7,-4.001027479,4.090559234,1.519380100
1734523551.618765831,8,3.993161479,-4.120514326,1.502788314
1734523551.618765831,9,-8.277015362,-0.158913789,1.503157501
1734523551.678765774,0,0.045352903,-0.045881373,1.504025093
1734523551.678765774,1,4.257049630,-0.044390058,1.503868444
1734523551.678765774,2,0.004420952,4.307029719,1.502891549
1734523551.678765774,3,0.005267356,-4.453880309,1.503344400
1734523551.678765774,4,-4.080150043,-0.130006288,1.503193862
1734523551.678765774,5,4.000207309,4.071867079,1.517856419
1734523551.678765774,6,-3.944324608,-4.115958546,1.505283968
1734523551.678765774,7,-4.001027479,4.090559234,1.519380100
1734523551.678765774,8,3.993161479,-4.120514326,1.502788314
1734523551.678765774,9,-8.277015362,-0.158913789,1.503157501
1734523551.748765707,0,0.045352903,-0.045881373,1.504025093
1734523551.748765707,1,4.257049630,-0.044390058,1.503868444
1734523551.748765707,2,0.004420952,4.307029719,1.502891549
1734523551.748765707,3,0.005267356,-4.453880309,1.503344400
1734523551.748765707,4,-4.080150043,-0.130006288,1.503193862
1734523551.748765707,5,4.000207309,4.071867079,1.517856419
1734523551.748765707,6,-3.944324608,-4.115958546,1.505283968
1734523551.748765707,7,-4.001027479,4.090559234,1.519380100
1734523551.748765707,8,3.993161479,-4.120514326,1.502788314
1734523551.748765707,9,-8.277015362,-0.158913789,1.503157501
1734523551.808765650,0,0.045352903,-0.045881373,1.504025093
1734523551.808765650,1,4.257049630,-0.044390058,1.503868444
1734523551.808765650,2,0.004420952,4.307029719,1.502891549
1734523551.808765650,3,0.005267356,-4.453880309,1.503344400
1734523551.808765650,4,-4.080150043,-0.130006288,1.503193862
1734523551.808765650,5,4.000207309,4.071867079,1.517856419
1734523551.808765650,6,-3.944324608,-4.115958546,1.505283968
1734523551.808765650,7,-4.001027479,4.090559234,1.519380100
1734523551.808765650,8,3.993161479,-4.120514326,1.502788314
1734523551.808765650,9,-8.277015362,-0.158913789,1.503157501
1734523551.868765831,0,0.048826732,-0.046231965,1.504039470
1734523551.868765831,1,4.274111859,-0.044905187,1.503886426
1734523551.868765831,2,0.004152847,4.327421586,1.502647949
1734523551.868765831,3,0.007266650,-4.477309189,1.503146197
1734523551.868765831,4,-4.085235721,-0.135486694,1.503018630
1734523551.868765831,5,3.999983931,4.083704793,1.516185699
1734523551.868765831,6,-3.939320261,-4.122266856,1.505362306
1734523551.868765831,7,-4.001175804,4.098206769,1.518762869
1734523551.868765831,8,3.992564804,-4.130608747,1.502542327
1734523551.868765831,9,-8.289622954,-0.164157746,1.502966510
1734523551.928765774,0,0.048826732,-0.046231965,1.504039470
1734523551.928765774,1,4.274111859,-0.044905187,1.503886426
1734523551.928765774,2,0.004152847,4.327421586,1.502647949
1734523551.928765774,3,0.007266650,-4.477309189,1.503146197
1734523551.928765774,4,-4.085235721,-0.135486694,1.503018630
1734523551.928765774,5,3.999983931,4.083704793,1.516185699
1734523551.928765774,6,-3.939320261,-4.122266856,1.505362306
1734523551.928765774,7,-4.001175804,4.098206769,1.518762869
1734523551.928765774,8,3.992564804,-4.130608747,1.502542327
1734523551.928765774,9,-8.289622954,-0.164157746,1.502966510
1734523551.998765707,0,0.048826732,-0.046231965,1.504039470
1734523551.998765707,1,4.274111859,-0.044905187,1.503886426
1734523551.998765707,2,0.004152847,4.327421586,1.502647949
1734523551.998765707,3,0.007266650,-4.477309189,1.503146197
1734523551.998765707,4,-4.085235721,-0.135486694,1.503018630
1734523551.998765707,5,3.999983931,4.083704793,1.516185699
1734523551.998765707,6,-3.939320261,-4.122266856,1.505362306
1734523551.998765707,7,-4.001175804,4.098206769,1.518762869
1734523551.998765707,8,3.992564804,-4.130608747,1.502542327
1734523551.998765707,9,-8.289622954,-0.164157746,1.502966510
1734523552.058765650,0,0.048826732,-0.046231965,1.504039470
1734523552.058765650,1,4.274111859,-0.044905187,1.503886426
1734523552.058765650,2,0.004152847,4.327421586,1.502647949
1734523552.058765650,3,0.007266650,-4.477309189,1.503146197
1734523552.058765650,4,-4.085235721,-0.135486694,1.503018630
1734523552.058765650,5,3.999983931,4.083704793,1.516185699
1734523552.058765650,6,-3.939320261,-4.122266856,1.505362306
1734523552.058765650,7,-4.001175804,4.098206769,1.518762869
1734523552.058765650,8,3.992564804,-4.130608747,1.502542327
1734523552.058765650,9,-8.289622954,-0.164157746,1.502966510
1734523552.128765821,0,0.048826732,-0.046231965,1.504039470
1734523552.128765821,1,4.274111859,-0.044905187,1.503886426
1734523552.128765821,2,0.004152847,4.327421586,1.502647949
1734523552.128765821,3,0.007266650,-4.477309189,1.503146197
1734523552.128765821,4,-4.085235721,-0.135486694,1.503018630
1734523552.128765821,5,3.999983931,4.083704793,1.516185699
1734523552.128765821,6,-3.939320261,-4.122266856,1.505362306
1734523552.128765821,7,-4.001175804,4.098206769,1.518762869
1734523552.128765821,8,3.992564804,-4.130608747,1.502542327
1734523552.128765821,9,-8.289622954,-0.164157746,1.502966510
1734523552.188765764,0,0.048826732,-0.046231965,1.504039470
1734523552.188765764,1,4.274111859,-0.044905187,1.503886426
1734523552.188765764,2,0.004152847,4.327421586,1.502647949
1734523552.188765764,3,0.007266650,-4.477309189,1.503146197
1734523552.188765764,4,-4.085235721,-0.135486694,1.503018630
1734523552.188765764,5,3.999983931,4.083704793,1.516185699
1734523552.188765764,6,-3.939320261,-4.122266856,1.505362306
1734523552.188765764,7,-4.001175804,4.098206769,1.518762869
1734523552.188765764,8,3.992564804,-4.130608747,1.502542327
1734523552.188765764,9,-8.289622954,-0.164157746,1.502966510
1734523552.248765707,0,0.048826732,-0.046231965,1.504039470
1734523552.248765707,1,4.274111859,-0.044905187,1.503886426
1734523552.248765707,2,0.004152847,4.327421586,1.502647949
1734523552.248765707,3,0.007266650,-4.477309189,1.503146197
1734523552.248765707,4,-4.085235721,-0.135486694,1.503018630
1734523552.248765707,5,3.999983931,4.083704793,1.516185699
1734523552.248765707,6,-3.939320261,-4.122266856,1.505362306
1734523552.248765707,7,-4.001175804,4.098206769,1.518762869
1734523552.248765707,8,3.992564804,-4.130608747,1.502542327
1734523552.248765707,9,-8.289622954,-0.164157746,1.502966510
1734523552.318765879,0,0.048826732,-0.046231965,1.504039470
1734523552.318765879,1,4.274111859,-0.044905187,1.503886426
1734523552.318765879,2,0.004152847,4.327421586,1.502647949
1734523552.318765879,3,0.007266650,-4.477309189,1.503146197
1734523552.318765879,4,-4.085235721,-0.135486694,1.503018630
1734523552.318765879,5,3.999983931,4.083704793,1.516185699
1734523552.318765879,6,-3.939320261,-4.122266856,1.505362306
1734523552.318765879,7,-4.001175804,4.098206769,1.518762869
1734523552.318765879,8,3.992564804,-4.130608747,1.502542327
1734523552.318765879,9,-8.289622954,-0.164157746,1.502966510
1734523552.378765821,0,0.048826732,-0.046231965,1.504039470
1734523552.378765821,1,4.274111859,-0.044905187,1.503886426
1734523552.378765821,2,0.004152847,4.327421586,1.502647949
1734523552.378765821,3,0.007266650,-4.477309189,1.503146197
1734523552.378765821,4,-4.085235721,-0.135486694,1.503018630
1734523552.378765821,5,3.999983931,4.083704793,1.516185699
1734523552.378765821,6,-3.939320261,-4.122266856,1.505362306
1734523552.378765821,7,-4.001175804,4.098206769,1.518762869
1734523552.378765821,8,3.992564804,-4.130608747,1.502542327
1734523552.378765821,9,-8.289622954,-0.164157746,1.502966510
1734523552.438765764,0,0.048826732,-0.046231965,1.504039470
1734523552.438765764,1,4.274111859,-0.044905187,1.503886426
1734523552.438765764,2,0.004152847,4.327421586,1.502647949
1734523552.438765764,3,0.007266650,-4.477309189,1.503146197
1734523552.438765764,4,-4.085235721,-0.135486694,1.503018630
1734523552.438765764,5,3.999983931,4.083704793,1.516185699
1734523552.438765764,6,-3.939320261,-4.122266856,1.505362306
1734523552.438765764,7,-4.001175804,4.098206769,1.518762869
1734523552.438765764,8,3.992564804,-4.130608747,1.502542327
1734523552.438765764,9,-8.289622954,-0.164157746,1.502966510
1734523552.498765707,0,0.051498786,-0.046150010,1.504053544
1734523552.498765707,1,4.290121465,-0.044873877,1.503903968
1734523552.498765707,2,0.005044774,4.353796264,1.502514527
1734523552.498765707,3,0.006837220,-4.495389054,1.503015133
1734523552.498765707,4,-4.088185802,-0.138712882,1.502942316
1734523552.498765707,5,4.000163446,4.096371567,1.514001854
1734523552.498765707,6,-3.935105465,-4.127531661,1.505421669
1734523552.498765707,7,-4.001392006,4.113949628,1.517254492
1734523552.498765707,8,3.991879449,-4.139442519,1.502374752
1734523552.498765707,9,-8.315092565,-0.174725424,1.502877880
1734523552.568765879,0,0.051498786,-0.046150010,1.504053544
1734523552.568765879,1,4.290121465,-0.044873877,1.503903968
1734523552.568765879,2,0.005044774,4.353796264,1.502514527
1734523552.568765879,3,0.006837220,-4.495389054,1.503015133
1734523552.568765879,4,-4.088185802,-0.138712882,1.502942316
1734523552.568765879,5,4.000163446,4.096371567,1.514001854
1734523552.568765879,6,-3.935105465,-4.127531661,1.505421669
1734523552.568765879,7,-4.001392006,4.113949628,1.517254492
1734523552.568765879,8,3.991879449,-4.139442519,1.502374752
1734523552.568765879,9,-8.315092565,-0.174725424,1.502877880
1734523552.628765821,0,0.051498786,-0.046150010,1.504053544
1734523552.628765821,1,4.290121465,-0.044873877,1.503903968
1734523552.628765821,2,0.005044774,4.353796264,1.502514527
1734523552.628765821,3,0.006837220,-4.495389054,1.503015133
1734523552.628765821,4,-4.088185802,-0.138712882,1.502942316
1734523552.628765821,5,4.000163446,4.096371567,1.514001854
1734523552.628765821,6,-3.935105465,-4.127531661,1.505421669
1734523552.628765821,7,-4.001392006,4.113949628,1.517254492
1734523552.628765821,8,3.991879449,-4.139442519,1.502374752
1734523552.628765821,9,-8.315092565,-0.174725424,1.502877880
1734523552.688765764,0,0.051498786,-0.046150010,1.504053544
1734523552.688765764,1,4.290121465,-0.044873877,1.503903968
1734523552.688765764,2,0.005044774,4.353796264,1.502514527
1734523552.688765764,3,0.006837220,-4.495389054,1.503015133
1734523552.688765764,4,-4.088185802,-0.138712882,1.502942316
1734523552.688765764,5,4.000163446,4.096371567,1.514001854
1734523552.688765764,6,-3.935105465,-4.127531661,1.505421669
1734523552.688765764,7,-4.001392006,4.113949628,1.517254492
1734523552.688765764,8,3.991879449,-4.139442519,1.502374752
1734523552.688765764,9,-8.315092565,-0.174725424,1.502877880
1734523552.748765707,0,0.051498786,-0.046150010,1.504053544
1734523552.748765707,1,4.290121465,-0.044873877,1.503903968
1734523552.748765707,2,0.005044774,4.353796264,1.502514527
1734523552.748765707,3,0.006837220,-4.495389054,1.503015133
1734523552.748765707,4,-4.088185802,-0.138712882,1.502942316
1734523552.748765707,5,4.000163446,4.096371567,1.514001854
1734523552.748765707,6,-3.935105465,-4.127531661,1.505421669
1734523552.748765707,7,-4.001392006,4.113949628,1.517254492
1734523552.748765707,8,3.991879449,-4.139442519,1.502374752
1734523552.748765707,9,-8.315092565,-0.174725424,1.502877880
1734523552.818765879,0,0.051498786,-0.046150010,1.504053544
1734523552.818765879,1,4.290121465,-0.044873877,1.503903968
1734523552.818765879,2,0.005044774,4.353796264,1.502514527
1734523552.818765879,3,0.006837220,-4.495389054,1.503015133
1734523552.818765879,4,-4.088185802,-0.138712882,1.502942316
1734523552.818765879,5,4.000163446,4.096371567,1.514001854
1734523552.818765879,6,-3.935105465,-4.127531661,1.505421669
1734523552.818765879,7,-4.001392006,4.113949628,1.517254492
1734523552.818765879,8,3.991879449,-4.139442519,1.502374752
1734523552.818765879,9,-8.315092565,-0.174725424,1.502877880
1734523552.878765821,0,0.051498786,-0.046150010,1.504053544
1734523552.878765821,1,4.290121465,-0.044873877,1.503903968
1734523552.878765821,2,0.005044774,4.353796264,1.502514527
1734523552.878765821,3,0.006837220,-4.495389054,1.503015133
1734523552.878765821,4,-4.088185802,-0.138712882,1.502942316
1734523552.878765821,5,4.000163446,4.096371567,1.514001854
1734523552.878765821,6,-3.935105465,-4.127531661,1.505421669
1734523552.878765821,7,-4.001392006,4.113949628,1.517254492
1734523552.878765821,8,3.991879449,-4.139442519,1.502374752
1734523552.878765821,9,-8.315092565,-0.174725424,1.502877880
1734523552.948765755,0,0.051498786,-0.046150010,1.504053544
1734523552.948765755,1,4.290121465,-0.044873877,1.503903968
1734523552.948765755,2,0.005044774,4.353796264,1.502514527
1734523552.948765755,3,0.006837220,-4.495389054,1.503015133
1734523552.948765755,4,-4.088185802,-0.138712882,1.502942316
1734523552.948765755,5,4.000163446,4.096371567,1.514001854
1734523552.948765755,6,-3.935105465,-4.127531661,1.505421669
1734523552.948765755,7,-4.001392006,4.113949628,1.517254492
1734523552.948765755,8,3.991879449,-4.139442519,1.502374752
1734523552.948765755,9,-8.315092565,-0.174725424,1.502877880
1734523553.008765697,0,0.051498786,-0.046150010,1.504053544
1734523553.008765697,1,4.290121465,-0.044873877,1.503903968
1734523553.008765697,2,0.005044774,4.353796264,1.502514527
1734523553.008765697,3,0.006837220,-4.495389054,1.503015133
1734523553.008765697,4,-4.088185802,-0.138712882,1.502942316
1734523553.008765697,5,4.000163446,4.096371567,1.514001854
1734523553.008765697,6,-3.935105465,-4.127531661,1.505421669
1734523553.008765697,7,-4.001392006,4.113949628,1.517254492
1734523553.008765697,8,3.991879449,-4.139442519,1.502374752
1734523553.008765697,9,-8.315092565,-0.174725424,1.502877880
1734523553.068765879,0,0.051498786,-0.046150010,1.504053544
1734523553.068765879,1,4.290121465,-0.044873877,1.503903968
1734523553.068765879,2,0.005044774,4.353796264,1.502514527
1734523553.068765879,3,0.006837220,-4.495389054,1.503015133
1734523553.068765879,4,-4.088185802,-0.138712882,1.502942316
1734523553.068765879,5,4.000163446,4.096371567,1.514001854
1734523553.068765879,6,-3.935105465,-4.127531661,1.505421669
1734523553.068765879,7,-4.001392006,4.113949628,1.517254492
1734523553.068765879,8,3.991879449,-4.139442519,1.502374752
1734523553.068765879,9,-8.315092565,-0.174725424,1.502877880
1734523553.138765812,0,0.057926221,-0.046460637,1.504067596
1734523553.138765812,1,4.309470704,-0.045270998,1.503925197
1734523553.138765812,2,0.005022574,4.377214093,1.502420820
1734523553.138765812,3,0.008595480,-4.539094011,1.502981299
1734523553.138765812,4,-4.097645351,-0.149088752,1.502785415
1734523553.138765812,5,4.000082377,4.109188047,1.511981465
1734523553.138765812,6,-3.930352128,-4.133528761,1.505466838
1734523553.138765812,7,-4.001689924,4.138345808,1.514569382
1734523553.138765812,8,3.991218676,-4.150482785,1.502235260
1734523553.138765812,9,-8.353837275,-0.190789322,1.502702574
1734523553.208765745,0,0.057926221,-0.046460637,1.504067596
1734523553.208765745,1,4.309470704,-0.045270998,1.503925197
1734523553.208765745,2,0.005022574,4.377214093,1.502420820
1734523553.208765745,3,0.008595480,-4.539094011,1.502981299
1734523553.208765745,4,-4.097645351,-0.149088752,1.502785415
1734523553.208765745,5,4.000082377,4.109188047,1.511981465
1734523553.208765745,6,-3.930352128,-4.133528761,1.505466838
1734523553.208765745,7,-4.001689924,4.138345808,1.514569382
1734523553.208765745,8,3.991218676,-4.150482785,1.502235260
1734523553.208765745,9,-8.353837275,-0.190789322,1.502702574
1734523553.268765688,0,0.057926221,-0.046460637,1.504067596
1734523553.268765688,1,4.309470704,-0.045270998,1.503925197
1734523553.268765688,2,0.005022574,4.377214093,1.502420820
1734523553.268765688,3,0.008595480,-4.539094011,1.502981299
1734523553.268765688,4,-4.097645351,-0.149088752,1.502785415
1734523553.268765688,5,4.000082377,4.109188047,1.511981465
1734523553.268765688,6,-3.930352128,-4.133528761,1.505466838
